gene_id,genomic_position,transcript_id,transcript_position,HCT116_model,n_reads,y_true,HEK293T_model,Arabidopsis_model
ENSG00000115091,113958127,ENST00000263238,2248,0.022685027,29,False,0.13008764,0.012587237
ENSG00000115091,113958140,ENST00000263238,2261,0.51511705,24,False,0.4700238,0.19373843
ENSG00000115091,113958179,ENST00000263238,2300,0.014729941,22,False,0.08891302,0.11638554
ENSG00000115091,113958184,ENST00000263238,2305,0.06622448,23,False,0.21394105,0.42363507
ENSG00000115091,113958226,ENST00000263238,2347,0.0035938858,23,False,0.101903,0.012592411
ENSG00000213246,58352110,ENST00000225504,92,0.16480032,108,False,0.3601234,0.009892893
ENSG00000213246,58351508,ENST00000225504,136,0.07510897,97,False,0.4370088,0.062168144
ENSG00000213246,58351501,ENST00000225504,143,0.11415398,102,False,0.10605947,0.10743545
ENSG00000213246,58351477,ENST00000225504,167,0.094923556,95,False,0.27051014,0.030859042
ENSG00000213246,58351444,ENST00000225504,200,0.008550191,107,False,0.03762436,0.0004225731
ENSG00000213246,58351426,ENST00000225504,218,0.43913764,109,False,0.4774847,0.1242864
ENSG00000213246,58347558,ENST00000225504,269,0.18168005,100,False,0.38724777,0.043333698
ENSG00000213246,58347238,ENST00000225504,302,0.057312537,101,False,0.25247526,0.054965198
ENSG00000213246,58346265,ENST00000225504,401,0.04388554,104,False,0.22791366,0.18598066
ENSG00000213246,58346251,ENST00000225504,415,0.22789064,101,False,0.27718335,0.24854974
ENSG00000213246,58346180,ENST00000225504,486,0.37621132,93,True,0.5440922,0.12580884
ENSG00000213246,58346171,ENST00000225504,495,0.38249356,104,True,0.52335024,0.17365077
ENSG00000213246,58346166,ENST00000225504,500,0.60847455,107,True,0.7417121,0.22505048
ENSG00000213246,58346136,ENST00000225504,530,0.54114187,96,False,0.4056984,0.53374946
ENSG00000213246,58346127,ENST00000225504,539,0.41082272,103,False,0.59156024,0.62601745
ENSG00000213246,58346081,ENST00000225504,585,0.9911963,80,True,0.9826237,0.9968194
ENSG00000213246,58346042,ENST00000225504,624,0.0025402189,108,False,0.08472268,0.0069135786
ENSG00000213246,58345965,ENST00000225504,701,0.9321041,93,True,0.82948685,0.9685829
ENSG00000213246,58345937,ENST00000225504,729,0.32567763,82,False,0.2934003,0.07478573
ENSG00000213246,58345911,ENST00000225504,755,0.104990736,27,False,0.3148541,0.4462463
ENSG00000213246,58345847,ENST00000225504,819,0.2594843,38,False,0.26522923,0.23557954
ENSG00000213246,58345808,ENST00000225504,858,0.37044272,39,False,0.5398745,0.049432635
ENSG00000213246,58345726,ENST00000225504,940,0.02237835,44,False,0.11706264,0.0032356023
ENSG00000213246,58345671,ENST00000225504,995,0.05655099,39,False,0.10431337,0.022403622
ENSG00000213246,58345615,ENST00000225504,1051,0.12919083,44,False,0.07349478,0.32678956
ENSG00000213246,58345520,ENST00000225504,1146,0.117847726,35,False,0.14535044,0.066984
ENSG00000213246,58345428,ENST00000225504,1238,0.36148494,45,False,0.31526932,0.22338691
ENSG00000213246,58345418,ENST00000225504,1248,0.017695094,42,False,0.15619022,0.12679783
ENSG00000104738,47977285,ENST00000523944,3229,0.020353556,20,False,0.09365636,0.1779577
ENSG00000104738,47977404,ENST00000523944,3348,0.600241,20,False,0.45145988,0.30552942
ENSG00000104738,47977445,ENST00000523944,3389,0.07789769,23,False,0.22599712,0.33528236
ENSG00000104738,47977587,ENST00000523944,3531,0.0021374107,25,False,0.049613535,0.005583978
ENSG00000104738,47977868,ENST00000523944,3812,0.33719355,28,False,0.27120787,0.1388099
ENSG00000104738,47977897,ENST00000523944,3841,0.018808652,23,False,0.16192977,0.1580253
ENSG00000104738,47974849,ENST00000262105,2460,0.00028973818,20,False,0.09785066,0.0016533375
ENSG00000104738,47976761,ENST00000262105,2783,0.040028475,21,False,0.15314497,0.008868193
ENSG00000104738,47976913,ENST00000262105,2935,0.015975367,20,False,0.20295684,0.0007655978
ENSG00000104738,47977285,ENST00000262105,3307,0.03286586,22,False,0.0639099,0.15349743
ENSG00000104738,47977301,ENST00000262105,3323,0.229636,23,False,0.16791148,0.45310456
ENSG00000104738,47977404,ENST00000262105,3426,0.22169578,21,False,0.28527212,0.012933088
ENSG00000104738,47977445,ENST00000262105,3467,0.011571884,20,False,0.15711626,0.28083104
ENSG00000104738,47977587,ENST00000262105,3609,0.0010935903,30,False,0.04071542,0.013933217
ENSG00000104738,47977868,ENST00000262105,3890,0.18517,30,False,0.26944703,0.056353092
ENSG00000104738,47977897,ENST00000262105,3919,0.025440633,27,False,0.2203652,0.13277066
ENSG00000176619,2430280,ENST00000325327,2556,0.33532852,20,False,0.5210748,0.67900383
ENSG00000176619,2430242,ENST00000325327,2594,0.95605975,22,False,0.777746,0.27209052
ENSG00000176619,2430208,ENST00000325327,2628,0.07691155,23,False,0.18938917,0.20768254
ENSG00000176619,2430170,ENST00000325327,2666,0.3407629,21,False,0.3678605,0.76939595
ENSG00000176619,2430129,ENST00000325327,2707,0.095535874,27,False,0.3630721,0.0597667
ENSG00000176619,2430087,ENST00000325327,2749,0.18902686,27,False,0.32398462,0.19118461
ENSG00000176619,2430056,ENST00000325327,2780,0.059593856,26,False,0.1341149,0.05874119
ENSG00000176619,2429938,ENST00000325327,2898,0.009322489,24,False,0.18339236,0.0034109117
ENSG00000176619,2429924,ENST00000325327,2912,0.23260708,21,False,0.14523517,0.001283288
ENSG00000176619,2429906,ENST00000325327,2930,0.47723442,20,False,0.5453352,0.39618072
ENSG00000176619,2429724,ENST00000325327,3112,0.06040896,33,False,0.39132166,0.012154448
ENSG00000176619,2429716,ENST00000325327,3120,0.104038075,34,False,0.0857652,0.012869644
ENSG00000176619,2429633,ENST00000325327,3203,0.6203434,31,False,0.46150255,0.65641683
ENSG00000176619,2429625,ENST00000325327,3211,0.32562122,36,True,0.4366641,0.49214682
ENSG00000176619,2429551,ENST00000325327,3285,0.4747266,37,False,0.53749436,0.2618205
ENSG00000176619,2429529,ENST00000325327,3307,0.47945938,35,False,0.43317342,0.11648729
ENSG00000176619,2429455,ENST00000325327,3381,0.042969655,40,False,0.18956892,0.0020861984
ENSG00000176619,2429250,ENST00000325327,3586,0.90750027,40,True,0.8366275,0.87267077
ENSG00000176619,2429209,ENST00000325327,3627,0.16554275,50,False,0.15603572,0.046823334
ENSG00000176619,2429030,ENST00000325327,3806,0.5602366,48,False,0.65986025,0.2809126
ENSG00000176619,2429013,ENST00000325327,3823,0.01321367,58,False,0.11495428,0.07401435
ENSG00000176619,2428967,ENST00000325327,3869,0.116367206,55,False,0.2876911,0.075855635
ENSG00000176619,2428944,ENST00000325327,3892,0.071098745,61,False,0.16233313,0.03820038
ENSG00000176619,2428896,ENST00000325327,3940,0.790635,61,False,0.5559612,0.9191473
ENSG00000176619,2428854,ENST00000325327,3982,0.6762249,60,True,0.47148538,0.4730259
ENSG00000176619,2428802,ENST00000325327,4034,0.018946718,71,False,0.15325445,0.018491233
ENSG00000176619,2428757,ENST00000325327,4079,0.021617556,69,False,0.10478544,0.10575738
ENSG00000176619,2428700,ENST00000325327,4136,0.13753054,72,False,0.12081069,0.09226457
ENSG00000176619,2428669,ENST00000325327,4167,0.4582314,75,False,0.5202776,0.23615889
ENSG00000176619,2428596,ENST00000325327,4240,0.5638291,64,True,0.48562264,0.2481473
ENSG00000176619,2428510,ENST00000325327,4326,0.2752375,75,False,0.12696078,0.1145561
ENSG00000176619,2428412,ENST00000325327,4424,0.93537235,87,True,0.89391774,0.8784997
ENSG00000176619,2428299,ENST00000325327,4537,0.99271905,69,True,0.9597203,0.99998987
ENSG00000176619,2428211,ENST00000325327,4625,0.51836187,66,False,0.64915633,0.35487515
ENSG00000176619,2428204,ENST00000325327,4632,0.09852048,65,False,0.21776712,0.13687322
ENSG00000176619,2428179,ENST00000325327,4657,0.029325593,67,False,0.13615906,0.11732285
ENSG00000111906,125300647,ENST00000318787,138,0.56032205,22,False,0.6618184,0.30715254
ENSG00000111906,125292850,ENST00000318787,307,0.47056407,23,False,0.63220805,0.013885987
ENSG00000111906,125277231,ENST00000318787,326,0.06320747,23,False,0.08549251,0.0014431238
ENSG00000111906,125277191,ENST00000318787,366,0.02395972,21,False,0.08528428,0.008785379
ENSG00000111906,125277145,ENST00000318787,412,0.45481625,22,False,0.6672258,0.025229145
ENSG00000111906,125277139,ENST00000318787,418,0.0125222085,23,False,0.05482938,0.057690956
ENSG00000111906,125277130,ENST00000318787,427,0.16482008,20,True,0.44618815,0.0009388447
ENSG00000111906,125277122,ENST00000318787,435,0.22720294,22,False,0.40743142,0.027491724
ENSG00000111906,125276203,ENST00000318787,496,0.27913004,23,False,0.6151708,0.029579569
ENSG00000111906,125276180,ENST00000318787,519,0.007908141,24,False,0.10938082,0.011107504
ENSG00000111906,125276116,ENST00000318787,583,0.0023741603,24,False,0.19470607,0.10090853
ENSG00000111906,125276112,ENST00000318787,587,0.031148683,24,False,0.08171308,0.12504013
ENSG00000111906,125275972,ENST00000318787,727,0.11982809,23,False,0.26507956,0.025891745
ENSG00000111906,125275940,ENST00000318787,759,0.21046045,23,False,0.38325295,0.031056464
ENSG00000111906,125300647,ENST00000398153,139,0.75017756,69,False,0.66090226,0.17804685
ENSG00000111906,125300556,ENST00000398153,230,0.15581968,65,False,0.06475327,0.020870913
ENSG00000111906,125300547,ENST00000398153,239,0.00086529256,70,False,0.085868634,0.026507676
ENSG00000111906,125300541,ENST00000398153,245,0.0990963,51,False,0.2031136,0.1254602
ENSG00000111906,125298766,ENST00000398153,299,0.5830655,50,False,0.53821886,0.2722572
ENSG00000111906,125298748,ENST00000398153,317,0.030555297,50,False,0.18695244,0.51338005
ENSG00000111906,125298729,ENST00000398153,336,0.04351475,60,False,0.12688293,0.09221677
ENSG00000111906,125292891,ENST00000398153,370,0.023296464,73,False,0.096432604,0.17624536
ENSG00000111906,125292872,ENST00000398153,389,0.37883314,73,False,0.41349792,0.262443
ENSG00000111906,125292850,ENST00000398153,411,0.4653685,74,False,0.61610526,0.025500154
ENSG00000111906,125277231,ENST00000398153,430,0.1580095,71,False,0.13090518,0.014297938
ENSG00000111906,125277191,ENST00000398153,470,0.06928096,70,False,0.08474553,0.050569654
ENSG00000111906,125277152,ENST00000398153,509,0.036774267,63,False,0.22244206,0.15302512
ENSG00000111906,125277145,ENST00000398153,516,0.48913145,68,False,0.71185267,0.15420626
ENSG00000111906,125277139,ENST00000398153,522,0.007546866,66,False,0.07985197,0.07576674
ENSG00000111906,125277130,ENST00000398153,531,0.3019428,67,True,0.45801765,0.010323298
ENSG00000111906,125277122,ENST00000398153,539,0.3961866,75,False,0.5003317,0.35071507
ENSG00000111906,125276203,ENST00000398153,600,0.40390545,70,False,0.6049247,0.01852424
ENSG00000111906,125276180,ENST00000398153,623,0.00731014,74,False,0.10270067,0.029494464
ENSG00000111906,125276144,ENST00000398153,659,0.32449943,68,False,0.32168037,0.4772133
ENSG00000111906,125276116,ENST00000398153,687,0.0012940287,73,False,0.13061224,0.098870896
ENSG00000111906,125276112,ENST00000398153,691,0.04947735,69,False,0.12429845,0.08422488
ENSG00000111906,125276021,ENST00000398153,782,0.42940265,54,False,0.78182405,0.11078513
ENSG00000111906,125275972,ENST00000398153,831,0.30287996,72,False,0.4451611,0.07174611
ENSG00000111906,125275940,ENST00000398153,863,0.20598237,65,False,0.41438502,0.049616717
ENSG00000111906,125275911,ENST00000398153,892,0.5321032,66,False,0.59292567,0.45034742
ENSG00000105700,18568693,ENST00000222307,740,0.047864307,23,False,0.07680949,0.01832726
ENSG00000105700,18568761,ENST00000222307,808,0.0759622,25,False,0.4339482,0.044613995
ENSG00000105700,18568831,ENST00000222307,878,0.6448562,23,False,0.61384153,0.6346526
ENSG00000105700,18568849,ENST00000222307,896,0.12303877,21,False,0.19001657,0.16914932
ENSG00000105700,18568967,ENST00000222307,1014,0.09044645,23,False,0.16193798,0.008329761
ENSG00000105700,18569002,ENST00000222307,1049,0.4020606,30,False,0.5636245,0.38696972
ENSG00000105700,18569228,ENST00000222307,1275,0.4768588,24,False,0.25536352,0.5188983
ENSG00000105700,18562061,ENST00000540691,309,0.24144053,25,False,0.29427463,0.15433417
ENSG00000105700,18562070,ENST00000540691,318,0.35559952,27,False,0.49595785,0.009770322
ENSG00000105700,18562115,ENST00000540691,363,0.17280053,29,False,0.49615565,0.0053054453
ENSG00000105700,18562154,ENST00000540691,402,0.11268725,26,False,0.40143237,0.12183901
ENSG00000105700,18564874,ENST00000540691,411,0.25752792,23,False,0.12524429,0.4797511
ENSG00000105700,18564888,ENST00000540691,425,0.0045432686,26,False,0.1132529,0.007157183
ENSG00000105700,18564972,ENST00000540691,509,0.10950948,23,False,0.240557,0.06336812
ENSG00000105700,18564994,ENST00000540691,531,0.22512713,26,False,0.30859393,0.09634596
ENSG00000105700,18565000,ENST00000540691,537,0.20658192,25,False,0.4004244,0.3950565
ENSG00000105700,18567147,ENST00000540691,574,0.42161328,25,False,0.28760526,0.18873635
ENSG00000105700,18568441,ENST00000540691,645,0.020202208,23,False,0.07374017,0.0033177137
ENSG00000105700,18568484,ENST00000540691,688,0.10226401,20,False,0.22070782,0.020239616
ENSG00000105700,18568504,ENST00000540691,708,0.45326585,30,False,0.481671,0.15308395
ENSG00000105700,18568552,ENST00000540691,756,0.6775592,29,True,0.4801917,0.7334161
ENSG00000105700,18568602,ENST00000540691,806,0.107434526,34,False,0.1745864,0.099315524
ENSG00000105700,18568693,ENST00000540691,897,0.06630012,36,False,0.0747182,0.01773994
ENSG00000105700,18568761,ENST00000540691,965,0.092079245,35,False,0.34619448,0.017961334
ENSG00000105700,18568831,ENST00000540691,1035,0.44124407,37,False,0.5531031,0.321239
ENSG00000105700,18568849,ENST00000540691,1053,0.07082385,37,False,0.1853608,0.2061491
ENSG00000105700,18568967,ENST00000540691,1171,0.27279395,34,False,0.21555862,0.048502337
ENSG00000105700,18569002,ENST00000540691,1206,0.14610507,40,False,0.391702,0.055184685
ENSG00000105700,18569228,ENST00000540691,1432,0.33629453,41,False,0.20946851,0.24595866
ENSG00000105700,18569356,ENST00000540691,1560,0.039025724,32,False,0.12903549,0.009108663
ENSG00000105700,18562061,ENST00000539106,213,0.127447,27,False,0.26743597,0.04951067
ENSG00000105700,18562070,ENST00000539106,222,0.40977722,29,False,0.53396565,0.006101
ENSG00000105700,18562115,ENST00000539106,267,0.23105702,30,False,0.45168582,0.006886923
ENSG00000105700,18562154,ENST00000539106,306,0.19667397,30,False,0.36527377,0.096503004
ENSG00000105700,18564874,ENST00000539106,315,0.29813766,30,False,0.13718449,0.3058477
ENSG00000105700,18564888,ENST00000539106,329,0.010853743,32,False,0.16575746,0.006095624
ENSG00000105700,18564972,ENST00000539106,413,0.34142748,27,False,0.33580875,0.17501514
ENSG00000105700,18564994,ENST00000539106,435,0.4815239,37,False,0.33668116,0.20959052
ENSG00000105700,18565000,ENST00000539106,441,0.46012506,34,False,0.5402965,0.37582263
ENSG00000105700,18567147,ENST00000539106,478,0.47540388,30,False,0.36781427,0.2667582
ENSG00000105700,18568441,ENST00000539106,549,0.036232054,35,False,0.122823395,0.0015473723
ENSG00000105700,18568484,ENST00000539106,592,0.11284371,31,False,0.35950333,0.10720335
ENSG00000105700,18568504,ENST00000539106,612,0.5445045,37,False,0.5234921,0.16539386
ENSG00000105700,18568552,ENST00000539106,660,0.6566986,31,True,0.6056517,0.67846644
ENSG00000105700,18568602,ENST00000539106,710,0.17981738,39,False,0.07666393,0.038865257
ENSG00000105700,18568693,ENST00000539106,801,0.034844495,46,False,0.12687261,0.0041075824
ENSG00000105700,18568761,ENST00000539106,869,0.2401957,44,False,0.40619308,0.04702065
ENSG00000105700,18568831,ENST00000539106,939,0.37455297,51,False,0.5162056,0.19239207
ENSG00000105700,18568849,ENST00000539106,957,0.0895229,48,False,0.17345881,0.098846555
ENSG00000105700,18568967,ENST00000539106,1075,0.26329273,48,False,0.29919916,0.17260559
ENSG00000105700,18569002,ENST00000539106,1110,0.4165761,54,False,0.3912545,0.17386688
ENSG00000105700,18569228,ENST00000539106,1336,0.44947845,53,False,0.28842005,0.4817644
ENSG00000105700,18569356,ENST00000539106,1464,0.0808658,39,False,0.1679054,0.006064522
ENSG00000087460,58891743,ENST00000464624,2232,0.17290004,43,False,0.32072368,0.1305472
ENSG00000087460,58891751,ENST00000464624,2240,0.0632055,39,False,0.113990165,0.19731262
ENSG00000087460,58891758,ENST00000464624,2247,0.24747583,39,False,0.339003,0.25064546
ENSG00000087460,58891824,ENST00000464624,2313,0.26886386,49,False,0.56743217,0.47649127
ENSG00000087460,58898955,ENST00000464624,2442,0.5046978,36,False,0.37446684,0.4680489
ENSG00000087460,58903554,ENST00000464624,2496,0.44646883,57,False,0.65102637,0.3075645
ENSG00000087460,58903563,ENST00000464624,2505,0.017584275,57,False,0.13231803,0.22629297
ENSG00000087460,58903672,ENST00000464624,2528,0.09204675,56,False,0.19419655,0.038392592
ENSG00000087460,58903730,ENST00000464624,2586,0.21865197,57,False,0.103661016,0.10074709
ENSG00000087460,58903745,ENST00000464624,2601,0.50942975,50,True,0.3233816,0.243722
ENSG00000087460,58903775,ENST00000464624,2631,0.5109852,57,False,0.65956455,0.32153267
ENSG00000087460,58903781,ENST00000464624,2637,0.14024419,37,False,0.387948,0.1995404
ENSG00000087460,58905468,ENST00000464624,2733,0.30946243,56,False,0.48900098,0.29057434
ENSG00000087460,58909170,ENST00000464624,2754,0.24792156,56,False,0.3791835,0.056828678
ENSG00000087460,58909197,ENST00000464624,2781,0.1637141,62,False,0.39791185,0.1297419
ENSG00000087460,58909351,ENST00000464624,2802,0.22768068,62,False,0.391043,0.058281768
ENSG00000087460,58909374,ENST00000464624,2825,0.111528575,57,False,0.3237422,0.15283076
ENSG00000087460,58909392,ENST00000464624,2843,0.14823577,61,False,0.19592945,0.110474035
ENSG00000087460,58909408,ENST00000464624,2859,0.066903494,55,False,0.3327344,0.28087312
ENSG00000087460,58909689,ENST00000464624,2939,0.5482869,56,False,0.5768991,0.08059335
ENSG00000087460,58909744,ENST00000464624,2994,0.20291409,64,True,0.4096654,0.20370284
ENSG00000087460,58909752,ENST00000464624,3002,0.024063801,65,False,0.07282567,0.0164407
ENSG00000087460,58909777,ENST00000464624,3027,0.062356554,64,False,0.13246144,0.0076171635
ENSG00000087460,58909798,ENST00000464624,3048,0.027715648,60,False,0.34116775,0.016399527
ENSG00000087460,58910040,ENST00000464624,3144,0.42975312,66,True,0.58474916,0.4676957
ENSG00000087460,58910355,ENST00000464624,3207,0.38232937,67,False,0.30724478,0.017255127
ENSG00000087460,58910366,ENST00000464624,3218,0.18185994,65,False,0.16176818,0.1502209
ENSG00000087460,58910747,ENST00000464624,3318,0.49245682,61,True,0.6734667,0.113393545
ENSG00000087460,58910756,ENST00000464624,3327,0.18999149,66,False,0.47293416,0.16607162
